opportunity_id,sales_agent,product,account,deal_stage,close_date
1685,Reed Clapper,GTXPro,Zotware,Lost,2017-06-28
1686,Rosalina Dieter,GTXPro,Faxquote,Lost,2017-05-18
1687,Versie Hillebrand,MG Special,dambase,Lost,2017-06-21
1688,Vicki Laflamme,MG Advanced,Scotfind,Lost,2017-06-12
1689,Violet Mclelland,GTX Basic,Opentech,Won,2017-06-29
1690,Wilburn Farren,GTX Basic,Gekko & Co,Won,2017-06-14
1691,Zane Levy,GTXPro,J-Texon,Won,2017-05-22
1692,Anna Snelling,GTX Plus Basic,Rangreen,Won,2017-06-16
1693,Boris Faz,GTX Plus Basic,Rangreen,Engaging,
1694,Boris Faz,GTX Plus Basic,Betasoloin,Won,2017-04-03
1695,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,2017-03-30
1696,Daniell Hammack,MG Advanced,Zotware,Lost,2017-06-26
1697,Garret Kinder,GTX Plus Pro,Vehement Capital Partners,Lost,2017-04-01
1698,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-04-01
1699,Jonathan Berthelot,MG Advanced,Ron-tech,Won,2017-05-11
1700,Reed Clapper,GTX Basic,Ganjaflex,Won,2017-05-29
1701,Wilburn Farren,MG Advanced,UNKNOWN,Engaging,
1702,Wilburn Farren,MG Advanced,Plussunin,Lost,2017-03-26
1703,Anna Snelling,MG Special,Ron-tech,Won,2017-05-30
1704,Cassey Cress,GTXPro,UNKNOWN,Engaging,
1705,Daniell Hammack,MG Special,UNKNOWN,Engaging,
1706,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Lost,2017-05-28
1707,Darcel Schlecht,GTXPro,Globex Corporation,Lost,2017-05-23
1708,Darcel Schlecht,GTXPro,Isdom,Won,2017-03-30
1709,Elease Gluck,MG Special,Statholdings,Engaging,
1710,Gladys Colclough,MG Special,Codehow,Won,2017-06-21
1711,Jonathan Berthelot,GTX Plus Basic,Konmatfix,Lost,2017-05-03
1712,Kami Bicknell,GTX Basic,UNKNOWN,Engaging,
1713,Kami Bicknell,GTX Basic,Kan-code,Won,2017-06-25
1714,Lajuana Vencill,MG Advanced,Isdom,Won,2017-06-14
1715,Markita Hansen,MG Advanced,UNKNOWN,Engaging,
1716,Niesha Huffines,GTX Basic,Condax,Lost,2017-06-18
1717,Reed Clapper,MG Advanced,Donquadtech,Won,2017-06-10
1718,Versie Hillebrand,GTX Basic,Bioholding,Lost,2017-03-27
1719,Versie Hillebrand,MG Special,Ron-tech,Won,2017-03-26
1720,Vicki Laflamme,MG Special,Golddex,Won,2017-06-29
1721,Violet Mclelland,GTXPro,UNKNOWN,Engaging,
1722,Violet Mclelland,MG Special,Kan-code,Lost,2017-04-01
1723,Zane Levy,GTX Basic,UNKNOWN,Engaging,
1724,Anna Snelling,GTX Plus Pro,dambase,Won,2017-04-01
1725,Boris Faz,GTX Basic,Xx-zobam,Lost,2017-04-01
1726,Cassey Cress,GTX Basic,Blackzim,Engaging,
1727,Cassey Cress,GTX Basic,Kan-code,Won,2017-04-01
1728,Corliss Cosme,GTXPro,Sumace,Lost,2017-06-11
1729,Donn Cantrell,GTXPro,Betasoloin,Lost,2017-05-19
1730,Gladys Colclough,GTXPro,Hottechi,Lost,2017-04-03
1731,Kami Bicknell,GTXPro,Condax,Lost,2017-04-03
1732,Kary Hendrixson,GTXPro,UNKNOWN,Engaging,
1733,Lajuana Vencill,MG Special,Condax,Lost,2017-04-05
1734,Lajuana Vencill,MG Special,Dontechi,Lost,2017-06-15
1735,Markita Hansen,GTX Basic,Nam-zim,Won,2017-06-05
1736,Markita Hansen,MG Special,Golddex,Won,2017-06-08
1737,Moses Frase,GTX Basic,Dontechi,Lost,2017-04-01
1738,Versie Hillebrand,MG Special,Stanredtax,Won,2017-05-05
1739,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-04-01
1740,Vicki Laflamme,GTX Plus Pro,Lexiqvolax,Won,2017-06-14
1741,Violet Mclelland,GTX Plus Basic,Mathtouch,Won,2017-04-01
1742,Anna Snelling,GTX Basic,Cancity,Lost,2017-05-18
1743,Anna Snelling,MG Special,Scottech,Won,2017-06-06
1744,Anna Snelling,MG Advanced,Codehow,Won,2017-04-04
1745,Cassey Cress,GTX Plus Pro,UNKNOWN,Engaging,
1746,Cassey Cress,MG Advanced,Singletechno,Engaging,
1747,Cecily Lampkin,MG Special,Bioholding,Won,2017-03-31
1748,Corliss Cosme,GTX Basic,UNKNOWN,Engaging,
1749,Corliss Cosme,MG Advanced,Mathtouch,Won,2017-03-31
1750,Daniell Hammack,GTX Basic,Vehement Capital Partners,Won,2017-04-02
1751,Daniell Hammack,GTXPro,Gekko & Co,Won,2017-04-02
1752,Darcel Schlecht,GTX Plus Pro,Toughzap,Lost,2017-04-03
1753,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,2017-05-15
1754,Darcel Schlecht,GTXPro,Isdom,Won,2017-03-30
1755,Hayden Neloms,MG Advanced,UNKNOWN,Engaging,
1756,James Ascencio,GTX Plus Basic,Kan-code,Lost,2017-04-02
1757,Kary Hendrixson,GTX Plus Pro,UNKNOWN,Engaging,
1758,Kary Hendrixson,GTX Plus Basic,Scotfind,Lost,2017-04-03
1759,Lajuana Vencill,GTX Basic,Cancity,Won,2017-05-27
1760,Lajuana Vencill,MG Advanced,Dontechi,Won,2017-06-30
1761,Marty Freudenburg,GTX Plus Basic,Treequote,Won,2017-06-30
1762,Marty Freudenburg,MG Special,Finhigh,Won,2017-03-26
1763,Maureen Marcano,GTX Plus Basic,J-Texon,Lost,2017-04-01
1764,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-06-30
1765,Maureen Marcano,GTX Plus Basic,Scotfind,Won,2017-05-26
1766,Moses Frase,MG Special,Zumgoity,Lost,2017-05-23
1767,Moses Frase,GTX Basic,Ron-tech,Won,2017-06-12
1768,Reed Clapper,GTXPro,Ganjaflex,Won,2017-04-03
1769,Versie Hillebrand,GTX Plus Basic,Inity,Lost,2017-04-03
1770,Versie Hillebrand,MG Special,Rangreen,Won,2017-04-02
1771,Vicki Laflamme,MG Special,UNKNOWN,Engaging,
1772,Vicki Laflamme,GTX Basic,Konex,Lost,2017-04-03
1773,Violet Mclelland,GTX Basic,Initech,Lost,2017-05-05
1774,Violet Mclelland,MG Special,Gekko & Co,Lost,2017-04-06
1775,Violet Mclelland,GTX Basic,Gekko & Co,Won,2017-03-26
1776,Zane Levy,GTX Plus Pro,UNKNOWN,Engaging,
1777,Zane Levy,GTXPro,Cheers,Lost,2017-04-03
1778,Zane Levy,GTX Plus Basic,Condax,Won,2017-03-29
1779,Anna Snelling,MG Special,Domzoom,Lost,2017-04-03
1780,Boris Faz,GTX Plus Pro,Betasoloin,Won,2017-05-20
1781,Cassey Cress,MG Advanced,UNKNOWN,Engaging,
1782,Daniell Hammack,GTXPro,UNKNOWN,Engaging,
1783,Daniell Hammack,GTXPro,Zotware,Won,2017-05-19
1784,Darcel Schlecht,MG Special,Hottechi,Lost,2017-04-02
1785,Elease Gluck,MG Special,Fasehatice,Lost,2017-05-25
1786,Garret Kinder,GTX Plus Basic,Initech,Won,2017-03-28
1787,Gladys Colclough,GTX Basic,Stanredtax,Won,2017-04-03
1788,Gladys Colclough,GTX Plus Basic,Streethex,Won,2017-06-14
1789,Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Won,2017-06-16
1790,Kami Bicknell,GTX Basic,UNKNOWN,Engaging,
1791,Kary Hendrixson,GTX Plus Basic,UNKNOWN,Engaging,
1792,Markita Hansen,MG Advanced,Kan-code,Won,2017-04-06
1793,Marty Freudenburg,MG Special,Scottech,Won,2017-06-19
1794,Maureen Marcano,MG Advanced,UNKNOWN,Engaging,
1795,Maureen Marcano,GTXPro,Singletechno,Won,2017-06-30
1796,Niesha Huffines,GTX Basic,Streethex,Won,2017-05-31
1797,Reed Clapper,GTXPro,Donquadtech,Lost,2017-04-05
1798,Vicki Laflamme,GTX Basic,Kan-code,Lost,2017-04-04
1799,Vicki Laflamme,GTX Basic,Blackzim,Won,2017-04-03
1800,Vicki Laflamme,GTX Basic,Labdrill,Won,2017-06-21
1801,Violet Mclelland,MG Advanced,Iselectrics,Engaging,
1802,Violet Mclelland,MG Special,Yearin,Won,2017-04-02
1803,Violet Mclelland,MG Special,Zencorporation,Won,2017-06-16
1804,Wilburn Farren,GTX Basic,Finhigh,Engaging,
1805,Anna Snelling,MG Special,Globex Corporation,Lost,2017-04-04
1806,Anna Snelling,MG Special,Dontechi,Won,2017-04-04
1807,Cassey Cress,MG Advanced,Donware,Won,2017-05-25
1808,Daniell Hammack,GTX Plus Basic,The New York Inquirer,Won,2017-04-05
1809,Daniell Hammack,GTX Plus Pro,Donware,Won,2017-04-05
1810,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-04-04
1811,Donn Cantrell,GTX Plus Pro,Kinnamplus,Lost,2017-05-28
1812,Garret Kinder,GTXPro,Plussunin,Lost,2017-06-25
1813,Garret Kinder,MG Advanced,Ganjaflex,Won,2017-04-02
1814,Hayden Neloms,MG Advanced,UNKNOWN,Engaging,
1815,Hayden Neloms,MG Special,Doncon,Won,2017-04-04
1816,James Ascencio,GTXPro,UNKNOWN,Engaging,
1817,James Ascencio,MG Special,UNKNOWN,Engaging,
1818,Jonathan Berthelot,GTX Basic,Conecom,Lost,2017-04-02
1819,Kami Bicknell,GTX Plus Basic,Finjob,Lost,2017-05-31
1820,Kami Bicknell,GTX Basic,J-Texon,Won,2017-05-22
1821,Kary Hendrixson,GTX Plus Pro,Statholdings,Engaging,
1822,Markita Hansen,MG Special,Y-corporation,Won,2017-06-18
1823,Marty Freudenburg,MG Advanced,Streethex,Lost,2017-04-03
1824,Niesha Huffines,GTXPro,Dontechi,Won,2017-05-12
1825,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-05-29
1826,Rosalina Dieter,GTK 500,Y-corporation,Won,2017-04-05
1827,Versie Hillebrand,MG Special,Hottechi,Lost,2017-05-25
1828,Vicki Laflamme,MG Special,Hatfan,Lost,2017-05-06
1829,Zane Levy,GTX Basic,Goodsilron,Lost,2017-04-04
1830,Zane Levy,GTX Basic,Hottechi,Lost,2017-05-14
1831,Cecily Lampkin,MG Advanced,Zumgoity,Won,2017-05-29
1832,Daniell Hammack,GTX Plus Pro,Betasoloin,Won,2017-06-09
1833,Darcel Schlecht,GTXPro,Cancity,Lost,2017-04-05
1834,Darcel Schlecht,MG Special,Statholdings,Lost,2017-04-07
1835,Garret Kinder,GTXPro,Zencorporation,Lost,2017-05-31
1836,James Ascencio,GTX Basic,Y-corporation,Won,2017-05-25
1837,James Ascencio,MG Advanced,Finjob,Won,2017-05-01
1838,Jonathan Berthelot,GTX Plus Pro,dambase,Won,2017-06-26
1839,Markita Hansen,GTX Basic,Lexiqvolax,Lost,2017-04-02
1840,Markita Hansen,MG Advanced,Konex,Lost,2017-04-06
1841,Markita Hansen,GTXPro,Sunnamplex,Won,2017-06-26
1842,Maureen Marcano,GTXPro,Konex,Won,2017-05-26
1843,Moses Frase,MG Special,Conecom,Lost,2017-05-01
1844,Reed Clapper,GTX Plus Pro,Zotware,Lost,2017-05-15
1845,Reed Clapper,GTXPro,Mathtouch,Won,2017-04-05
1846,Versie Hillebrand,MG Special,dambase,Won,2017-06-28
1847,Vicki Laflamme,GTX Plus Basic,Donware,Engaging,
1848,Zane Levy,GTX Plus Basic,Fasehatice,Lost,2017-04-03
1849,Zane Levy,MG Advanced,Doncon,Won,2017-04-03
1850,Anna Snelling,MG Special,Codehow,Lost,2017-04-08
1851,Anna Snelling,MG Special,Codehow,Lost,2017-06-08
1852,Cassey Cress,GTX Basic,Plussunin,Won,2017-05-30
1853,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-04-06
1854,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-04-08
1855,Corliss Cosme,GTXPro,Bioplex,Lost,2017-04-07
1856,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-05-28
1857,Darcel Schlecht,GTXPro,Dontechi,Lost,2017-04-06
1858,Darcel Schlecht,MG Advanced,Inity,Lost,2017-04-03
1859,Darcel Schlecht,MG Advanced,Warephase,Won,2017-04-09
1860,Donn Cantrell,GTXPro,Donquadtech,Won,2017-06-03
1861,Gladys Colclough,MG Special,Finhigh,Lost,2017-04-03
1862,Hayden Neloms,MG Special,Goodsilron,Won,2017-04-08
1863,James Ascencio,GTX Plus Pro,Y-corporation,Won,2017-06-26
1864,James Ascencio,GTXPro,Fasehatice,Won,2017-06-25
1865,Lajuana Vencill,MG Special,Condax,Won,2017-06-06
1866,Markita Hansen,MG Advanced,Zoomit,Won,2017-06-27
1867,Maureen Marcano,MG Special,Scottech,Engaging,
1868,Maureen Marcano,GTX Basic,Hottechi,Lost,2017-04-04
1869,Maureen Marcano,MG Advanced,Labdrill,Lost,2017-05-26
1870,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-05-15
1871,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-04-07
1872,Niesha Huffines,GTX Plus Pro,Globex Corporation,Won,2017-04-05
1873,Rosalina Dieter,GTXPro,Cheers,Won,2017-04-02
1874,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-05-29
1875,Vicki Laflamme,MG Special,UNKNOWN,Engaging,
1876,Vicki Laflamme,MG Special,UNKNOWN,Engaging,
1877,Vicki Laflamme,MG Special,UNKNOWN,Engaging,
1878,Violet Mclelland,MG Special,Bioplex,Lost,2017-04-07
1879,Zane Levy,GTX Plus Basic,Goodsilron,Won,2017-03-30
1880,Cecily Lampkin,MG Advanced,Inity,Won,2017-06-03
1881,Daniell Hammack,GTX Plus Basic,Initech,Lost,2017-04-02
1882,Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,2017-06-02
1883,Darcel Schlecht,GTX Plus Pro,Treequote,Lost,2017-04-06
1884,Darcel Schlecht,GTXPro,Conecom,Won,2017-06-16
1885,Donn Cantrell,GTX Basic,Acme Corporation,Won,2017-05-11
1886,Gladys Colclough,GTXPro,Condax,Lost,2017-05-20
1887,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-04-05
1888,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-04-05
1889,Kami Bicknell,GTX Basic,UNKNOWN,Engaging,
1890,Kami Bicknell,GTX Plus Basic,Plexzap,Lost,2017-05-05
1891,Kami Bicknell,MG Advanced,Faxquote,Won,2017-04-07
1892,Kary Hendrixson,GTXPro,Funholding,Engaging,
1893,Kary Hendrixson,GTX Basic,Konex,Lost,2017-05-20
1894,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-06-28
1895,Marty Freudenburg,GTX Basic,Konmatfix,Won,2017-06-02
1896,Maureen Marcano,GTXPro,Konex,Lost,2017-04-04
1897,Maureen Marcano,MG Special,Green-Plus,Won,2017-04-07
1898,Moses Frase,MG Advanced,Hottechi,Won,2017-05-26
1899,Rosalina Dieter,MG Advanced,Finjob,Lost,2017-06-11
1900,Vicki Laflamme,GTX Plus Pro,Sonron,Lost,2017-04-06
1901,Vicki Laflamme,GTX Plus Basic,Goodsilron,Won,2017-04-09
1902,Wilburn Farren,GTX Basic,Betasoloin,Lost,2017-04-10
1903,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-04-04
1904,Zane Levy,GTX Plus Pro,Singletechno,Lost,2017-05-16
1905,Boris Faz,GTX Basic,Vehement Capital Partners,Lost,2017-04-01
1906,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,2017-04-07
1907,Cassey Cress,GTXPro,The New York Inquirer,Won,2017-04-06
1908,Cassey Cress,MG Advanced,Silis,Won,2017-04-07
1909,Cecily Lampkin,GTX Basic,Bioholding,Lost,2017-04-11
1910,Cecily Lampkin,MG Special,dambase,Lost,2017-04-09
1911,Cecily Lampkin,GTX Basic,Dontechi,Won,2017-05-19
1912,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-06-26
1913,Daniell Hammack,GTXPro,Ganjaflex,Lost,2017-04-07
1914,Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,2017-06-23
1915,Darcel Schlecht,GTX Basic,Condax,Lost,2017-04-01
1916,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-04-07
1917,Darcel Schlecht,MG Advanced,Globex Corporation,Lost,2017-05-17
1918,Darcel Schlecht,GTX Basic,Bioholding,Won,2017-06-20
1919,Donn Cantrell,GTX Plus Basic,Bubba Gump,Lost,2017-04-11
1920,Donn Cantrell,GTXPro,Konex,Lost,2017-04-01
1921,Donn Cantrell,GTX Basic,Xx-zobam,Won,2017-04-06
1922,Elease Gluck,GTK 500,Goodsilron,Lost,2017-04-04
1923,Garret Kinder,GTX Plus Basic,Zathunicon,Won,2017-05-31
1924,Kami Bicknell,GTX Basic,Hottechi,Won,2017-04-01
1925,Lajuana Vencill,GTX Plus Pro,Hottechi,Won,2017-04-07
1926,Markita Hansen,MG Advanced,Kan-code,Lost,2017-04-09
1927,Marty Freudenburg,GTXPro,Statholdings,Lost,2017-04-06
1928,Moses Frase,MG Advanced,Scottech,Lost,2017-04-11
1929,Moses Frase,MG Special,Finhigh,Won,2017-05-20
1930,Rosalina Dieter,GTX Basic,Xx-holding,Won,2017-06-19
1931,Rosie Papadopoulos,GTX Basic,Finjob,Engaging,
1932,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-04-08
1933,Rosie Papadopoulos,GTX Plus Pro,Zathunicon,Won,2017-04-08
1934,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-06-09
1935,Versie Hillebrand,MG Special,Ron-tech,Won,2017-04-08
1936,Vicki Laflamme,GTX Basic,UNKNOWN,Engaging,
1937,Vicki Laflamme,GTXPro,Fasehatice,Lost,2017-04-08
1938,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-04-06
1939,Zane Levy,GTX Basic,Zumgoity,Engaging,
1940,Zane Levy,GTX Plus Pro,Plexzap,Won,2017-04-10
1941,Anna Snelling,MG Special,Treequote,Lost,2017-04-07
1942,Anna Snelling,MG Special,Condax,Won,2017-06-15
1943,Anna Snelling,MG Advanced,dambase,Won,2017-04-08
1944,Boris Faz,MG Advanced,Vehement Capital Partners,Won,2017-04-01
1945,Cassey Cress,GTXPro,Cancity,Engaging,
1946,Cassey Cress,GTXPro,Xx-zobam,Lost,2017-04-01
1947,Cassey Cress,GTXPro,Zencorporation,Lost,2017-04-07
1948,Corliss Cosme,GTX Basic,Green-Plus,Engaging,
1949,Elease Gluck,MG Special,Inity,Engaging,
1950,Gladys Colclough,GTX Plus Pro,Globex Corporation,Lost,2017-04-02
1951,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2017-04-09
1952,Hayden Neloms,MG Advanced,Doncon,Won,2017-06-04
1953,James Ascencio,GTX Basic,Faxquote,Won,2017-04-08
1954,Kami Bicknell,MG Special,Plusstrip,Lost,2017-06-20
1955,Kami Bicknell,GTXPro,Sunnamplex,Won,2017-04-01
1956,Kary Hendrixson,GTX Plus Pro,UNKNOWN,Engaging,
1957,Kary Hendrixson,MG Special,UNKNOWN,Engaging,
1958,Kary Hendrixson,MG Advanced,Hottechi,Lost,2017-04-01
1959,Kary Hendrixson,GTX Basic,Konex,Won,2017-04-02
1960,Kary Hendrixson,MG Special,Goodsilron,Won,2017-04-01
1961,Markita Hansen,MG Special,Fasehatice,Lost,2017-04-12
1962,Maureen Marcano,GTX Plus Basic,Green-Plus,Lost,2017-04-12
1963,Maureen Marcano,GTX Plus Pro,Condax,Won,2017-04-10
1964,Maureen Marcano,GTX Plus Pro,Plexzap,Won,2017-04-11
1965,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-04-12
1966,Rosalina Dieter,GTX Basic,J-Texon,Lost,2017-04-05
1967,Rosalina Dieter,MG Advanced,Dalttechnology,Lost,2017-05-30
1968,Rosalina Dieter,GTX Basic,Hottechi,Won,2017-04-07
1969,Rosalina Dieter,MG Advanced,Finjob,Won,2017-04-02
1970,Versie Hillebrand,GTX Basic,Inity,Won,2017-06-30
1971,Versie Hillebrand,MG Special,Scottech,Won,2017-05-17
1972,Vicki Laflamme,GTXPro,UNKNOWN,Engaging,
1973,Vicki Laflamme,MG Advanced,Xx-holding,Lost,2017-04-09
1974,Vicki Laflamme,MG Special,Y-corporation,Won,2017-06-28
1975,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-04-12
1976,Violet Mclelland,MG Advanced,UNKNOWN,Engaging,
1977,Zane Levy,GTX Basic,Dalttechnology,Won,2017-04-06
1978,Anna Snelling,GTX Basic,Hottechi,Won,2017-05-05
1979,Boris Faz,GTX Plus Basic,Umbrella Corporation,Lost,2017-04-12
1980,Cassey Cress,MG Special,UNKNOWN,Engaging,
1981,Corliss Cosme,GTX Plus Basic,Zotware,Lost,2017-04-11
1982,Daniell Hammack,GTXPro,Scotfind,Engaging,
1983,Daniell Hammack,GTXPro,Massive Dynamic,Lost,2017-04-03
1984,Darcel Schlecht,GTX Plus Pro,Bioholding,Won,2017-04-08
1985,Darcel Schlecht,GTXPro,Betatech,Won,2017-04-10
1986,Darcel Schlecht,MG Advanced,Genco Pura Olive Oil Company,Won,2017-06-17
1987,Donn Cantrell,GTX Basic,Initech,Lost,2017-04-03
1988,Elease Gluck,GTX Basic,Plexzap,Won,2017-06-22
1989,Gladys Colclough,GTX Plus Basic,Condax,Lost,2017-04-11
1990,Hayden Neloms,MG Advanced,UNKNOWN,Engaging,
1991,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-04-08
1992,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-06-05
1993,Kami Bicknell,GTX Plus Basic,Hatfan,Won,2017-06-22
1994,Kary Hendrixson,GTX Basic,Iselectrics,Engaging,
1995,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-05-24
1996,Lajuana Vencill,MG Advanced,Zumgoity,Lost,2017-04-10
1997,Markita Hansen,MG Advanced,J-Texon,Won,2017-04-06
1998,Marty Freudenburg,MG Advanced,Rundofase,Lost,2017-04-10
1999,Moses Frase,MG Advanced,Bioholding,Lost,2017-04-06
2000,Niesha Huffines,GTX Basic,Hottechi,Won,2017-04-10
2001,Reed Clapper,GTX Plus Pro,The New York Inquirer,Lost,2017-04-04
2002,Reed Clapper,MG Advanced,Ontomedia,Lost,2017-04-02
2003,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-07
2004,Rosie Papadopoulos,MG Advanced,Sunnamplex,Engaging,
2005,Rosie Papadopoulos,GTXPro,Mathtouch,Won,2017-05-12
2006,Versie Hillebrand,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-04-13
2007,Versie Hillebrand,MG Special,Stanredtax,Won,2017-04-02
2008,Vicki Laflamme,GTXPro,Kinnamplus,Engaging,
2009,Vicki Laflamme,GTXPro,Y-corporation,Lost,2017-04-09
2010,Wilburn Farren,GTX Plus Pro,Zotware,Lost,2017-04-09
2011,Zane Levy,GTX Plus Basic,Hottechi,Lost,2017-04-02
2012,Zane Levy,GTXPro,Hatfan,Won,2017-06-29
2013,Anna Snelling,GTX Basic,Streethex,Won,2017-06-20
2014,Boris Faz,MG Advanced,UNKNOWN,Engaging,
2015,Boris Faz,GTX Plus Basic,Iselectrics,Lost,2017-06-24
2016,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-04-10
2017,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-05-28
2018,Darcel Schlecht,MG Advanced,Bioholding,Won,2017-04-11
2019,Elease Gluck,GTX Plus Basic,Fasehatice,Won,2017-04-08
2020,Garret Kinder,GTXPro,Plussunin,Won,2017-04-09
2021,Gladys Colclough,GTX Plus Basic,Conecom,Lost,2017-04-03
2022,Gladys Colclough,GTX Basic,Codehow,Won,2017-04-11
2023,James Ascencio,GTX Plus Pro,UNKNOWN,Engaging,
2024,James Ascencio,GTX Basic,Konex,Lost,2017-04-14
2025,James Ascencio,GTXPro,Fasehatice,Won,2017-04-09
2026,Kami Bicknell,GTXPro,UNKNOWN,Engaging,
2027,Kami Bicknell,GTX Plus Basic,Fasehatice,Lost,2017-04-14
2028,Kary Hendrixson,GTX Basic,Labdrill,Lost,2017-04-03
2029,Kary Hendrixson,GTX Basic,Cheers,Won,2017-04-10
2030,Kary Hendrixson,GTX Basic,Rantouch,Won,2017-05-20
2031,Markita Hansen,GTXPro,UNKNOWN,Engaging,
2032,Markita Hansen,GTX Plus Pro,Xx-holding,Lost,2017-05-15
2033,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-04-11
2034,Maureen Marcano,GTX Plus Basic,Faxquote,Won,2017-04-04
2035,Maureen Marcano,GTX Plus Basic,Goodsilron,Won,2017-06-22
2036,Reed Clapper,GTX Basic,Donware,Lost,2017-04-10
2037,Reed Clapper,GTX Basic,Donware,Won,2017-08-04
2038,Rosie Papadopoulos,MG Advanced,Bluth Company,Lost,2017-04-07
2039,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2017-04-12
2040,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-04-12
2041,Zane Levy,GTX Plus Basic,Hottechi,Won,2017-06-13
2042,Zane Levy,GTXPro,Sunnamplex,Won,2017-04-03
2043,Anna Snelling,GTX Basic,Rangreen,Won,2017-06-27
2044,Cassey Cress,GTX Plus Basic,UNKNOWN,Engaging,
2045,Cassey Cress,GTX Plus Pro,UNKNOWN,Engaging,
2046,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,2017-05-20
2047,Corliss Cosme,MG Advanced,Betasoloin,Won,2017-04-10
2048,Darcel Schlecht,MG Special,Rangreen,Won,2017-04-09
2049,Darcel Schlecht,MG Advanced,Globex Corporation,Won,2017-04-13
2050,Donn Cantrell,MG Special,Silis,Lost,2017-04-15
2051,Donn Cantrell,GTX Plus Basic,Bioplex,Won,2017-06-26
2052,Donn Cantrell,GTX Plus Pro,Iselectrics,Won,2017-04-14
2053,Elease Gluck,GTXPro,UNKNOWN,Engaging,
2054,Elease Gluck,MG Special,Nam-zim,Won,2017-04-07
2055,Gladys Colclough,MG Special,Hottechi,Lost,2017-04-10
2056,Gladys Colclough,GTX Basic,Betatech,Won,2017-04-05
2057,Gladys Colclough,GTXPro,Isdom,Won,2017-04-04
2058,Hayden Neloms,GTX Plus Basic,UNKNOWN,Engaging,
2059,James Ascencio,GTX Basic,Goodsilron,Lost,2017-04-04
2060,Kami Bicknell,GTXPro,Faxquote,Lost,2017-05-26
2061,Kami Bicknell,GTX Basic,J-Texon,Won,2017-04-12
2062,Lajuana Vencill,GTX Basic,Ron-tech,Lost,2017-04-11
2063,Markita Hansen,GTX Basic,Green-Plus,Engaging,
2064,Markita Hansen,GTX Basic,Iselectrics,Engaging,
2065,Reed Clapper,GTXPro,Gekko & Co,Lost,2017-04-05
2066,Reed Clapper,GTXPro,Yearin,Won,2017-04-14
2067,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2017-05-20
2068,Versie Hillebrand,MG Special,Conecom,Lost,2017-04-14
2069,Vicki Laflamme,MG Special,UNKNOWN,Engaging,
2070,Vicki Laflamme,MG Advanced,Cheers,Lost,2017-04-11
2071,Vicki Laflamme,GTX Basic,J-Texon,Won,2017-04-15
2072,Wilburn Farren,MG Special,UNKNOWN,Engaging,
2073,Wilburn Farren,MG Special,Bluth Company,Lost,2017-04-05
2074,Anna Snelling,GTX Basic,Domzoom,Won,2017-04-11
2075,Anna Snelling,MG Special,Domzoom,Won,2017-04-12
2076,Boris Faz,MG Advanced,Donquadtech,Won,2017-04-09
2077,Corliss Cosme,GTX Plus Pro,UNKNOWN,Engaging,
2078,Corliss Cosme,GTX Basic,Ganjaflex,Lost,2017-05-10
2079,Corliss Cosme,GTX Plus Basic,Kan-code,Lost,2017-04-11
